filename,compressed,uncompressed
com/dynamo/particle/proto/Particle$Modifier$Property$Builder.class,6282,21897
org/codehaus/jackson/map/SerializationConfig.class,5672,21887
com/google/protobuf/DescriptorProtos$MethodDescriptorProto$Builder.class,6047,21872
com/dynamo/particle/proto/Particle$Emitter$Property$Builder.class,6313,21860
com/dynamo/bob/pipeline/GameProjectBuilder.class,10214,21853
com/dynamo/render/proto/Render$DisplayProfile$Builder.class,6265,21834
com/dynamo/graphics/proto/Graphics$TextureProfile$Builder.class,6287,21813
com/dynamo/gameobject/proto/GameObject$ComponentDesc.class,7398,21775
com/dynamo/gamesys/proto/GameSystem$LightDesc$Builder.class,6603,21762
com/dynamo/rig/proto/Rig$PbrMetallicRoughness$Builder.class,6079,21755
com/sun/jna/platform/win32/DdemlUtil$DdeAdapter.class,6358,21554
javax/vecmath/Matrix3f.class,9394,21533
com/dynamo/particle/proto/Particle$Emitter$ParticleProperty$Builder.class,6071,21510
com/dynamo/rig/proto/Rig$AnimationSetDesc$Builder.class,6237,21508
com/dynamo/gamesys/proto/TextureSetProto$SpriteGeometry.class,7850,21431
com/dynamo/graphics/proto/Graphics$ShaderDesc$ResourceBinding.class,7573,21377
com/dynamo/gamesys/proto/Physics$ContactPointResponse.class,7640,21364
com/dynamo/gamesys/proto/Gui$SceneDesc$LayoutDesc$Builder.class,6194,21354
com/dynamo/gamesys/proto/ModelProto$ModelDesc.class,7581,21318
com/dynamo/gamesys/proto/GameSystem$SetLight$Builder.class,5871,21308
com/google/protobuf/DescriptorProtos$FieldOptions.class,7067,21302
org/apache/commons/configuration2/io/FileHandler.class,7689,21268
org/antlr/v4/runtime/atn/ATNDeserializer.class,9887,21208
